movieId,userId,rating,title,imdb_id
17,487,5.0,The Dark,tt0411267
17,493,4.0,The Dark,tt0411267
17,509,4.0,The Dark,tt0411267
17,510,4.0,The Dark,tt0411267
17,514,3.0,The Dark,tt0411267
17,517,5.0,The Dark,tt0411267
17,518,5.0,The Dark,tt0411267
17,529,4.5,The Dark,tt0411267
17,530,4.0,The Dark,tt0411267
17,534,2.0,The Dark,tt0411267
17,537,5.0,The Dark,tt0411267
17,539,4.0,The Dark,tt0411267
17,547,5.0,The Dark,tt0411267
17,554,5.0,The Dark,tt0411267
17,555,3.0,The Dark,tt0411267
17,559,4.0,The Dark,tt0411267
17,564,3.0,The Dark,tt0411267
17,575,5.0,The Dark,tt0411267
17,577,5.0,The Dark,tt0411267
17,578,3.0,The Dark,tt0411267
17,595,4.0,The Dark,tt0411267
17,598,2.0,The Dark,tt0411267
17,608,3.0,The Dark,tt0411267
17,616,3.0,The Dark,tt0411267
17,636,3.0,The Dark,tt0411267
17,640,4.0,The Dark,tt0411267
17,650,4.0,The Dark,tt0411267
17,654,4.5,The Dark,tt0411267
17,659,4.0,The Dark,tt0411267
17,667,2.0,The Dark,tt0411267
62,2,3.0,2001: A Space Odyssey,tt0062622
62,15,2.0,2001: A Space Odyssey,tt0062622
62,18,4.0,2001: A Space Odyssey,tt0062622
62,23,4.0,2001: A Space Odyssey,tt0062622
62,44,5.0,2001: A Space Odyssey,tt0062622
62,67,3.0,2001: A Space Odyssey,tt0062622
62,70,5.0,2001: A Space Odyssey,tt0062622
62,77,3.5,2001: A Space Odyssey,tt0062622
62,86,3.0,2001: A Space Odyssey,tt0062622
62,87,1.0,2001: A Space Odyssey,tt0062622
62,88,3.5,2001: A Space Odyssey,tt0062622
62,92,3.0,2001: A Space Odyssey,tt0062622
62,93,3.5,2001: A Space Odyssey,tt0062622
62,100,3.0,2001: A Space Odyssey,tt0062622
62,119,4.0,2001: A Space Odyssey,tt0062622
62,154,3.0,2001: A Space Odyssey,tt0062622
62,159,3.5,2001: A Space Odyssey,tt0062622
62,161,4.0,2001: A Space Odyssey,tt0062622
62,162,5.0,2001: A Space Odyssey,tt0062622
62,165,3.5,2001: A Space Odyssey,tt0062622
62,173,4.0,2001: A Space Odyssey,tt0062622
62,182,5.0,2001: A Space Odyssey,tt0062622
62,188,3.0,2001: A Space Odyssey,tt0062622
62,192,5.0,2001: A Space Odyssey,tt0062622
62,211,5.0,2001: A Space Odyssey,tt0062622
62,220,4.0,2001: A Space Odyssey,tt0062622
62,223,4.0,2001: A Space Odyssey,tt0062622
62,232,5.0,2001: A Space Odyssey,tt0062622
62,235,4.5,2001: A Space Odyssey,tt0062622
62,245,5.0,2001: A Space Odyssey,tt0062622
62,253,4.5,2001: A Space Odyssey,tt0062622
62,256,4.0,2001: A Space Odyssey,tt0062622
62,263,3.5,2001: A Space Odyssey,tt0062622
62,266,4.0,2001: A Space Odyssey,tt0062622
62,284,3.0,2001: A Space Odyssey,tt0062622
62,292,4.0,2001: A Space Odyssey,tt0062622
62,294,3.5,2001: A Space Odyssey,tt0062622
62,303,3.5,2001: A Space Odyssey,tt0062622
62,306,3.0,2001: A Space Odyssey,tt0062622
62,311,2.5,2001: A Space Odyssey,tt0062622
62,324,3.5,2001: A Space Odyssey,tt0062622
62,338,4.0,2001: A Space Odyssey,tt0062622
62,343,2.0,2001: A Space Odyssey,tt0062622
62,345,3.5,2001: A Space Odyssey,tt0062622
62,353,3.5,2001: A Space Odyssey,tt0062622
62,382,3.5,2001: A Space Odyssey,tt0062622
62,383,4.0,2001: A Space Odyssey,tt0062622
62,388,3.0,2001: A Space Odyssey,tt0062622
62,389,4.0,2001: A Space Odyssey,tt0062622
62,390,3.0,2001: A Space Odyssey,tt0062622
62,413,4.0,2001: A Space Odyssey,tt0062622
62,416,5.0,2001: A Space Odyssey,tt0062622
62,422,3.0,2001: A Space Odyssey,tt0062622
62,447,5.0,2001: A Space Odyssey,tt0062622
62,449,4.0,2001: A Space Odyssey,tt0062622
62,452,3.0,2001: A Space Odyssey,tt0062622
62,461,2.5,2001: A Space Odyssey,tt0062622
62,464,5.0,2001: A Space Odyssey,tt0062622
62,468,2.5,2001: A Space Odyssey,tt0062622
62,484,5.0,2001: A Space Odyssey,tt0062622
62,496,5.0,2001: A Space Odyssey,tt0062622
62,500,3.5,2001: A Space Odyssey,tt0062622
62,502,3.0,2001: A Space Odyssey,tt0062622
62,507,4.0,2001: A Space Odyssey,tt0062622
62,509,3.0,2001: A Space Odyssey,tt0062622
62,514,3.0,2001: A Space Odyssey,tt0062622
62,527,3.5,2001: A Space Odyssey,tt0062622
62,529,4.0,2001: A Space Odyssey,tt0062622
62,530,4.0,2001: A Space Odyssey,tt0062622
62,537,4.0,2001: A Space Odyssey,tt0062622
62,548,3.0,2001: A Space Odyssey,tt0062622
62,561,4.0,2001: A Space Odyssey,tt0062622
62,564,1.0,2001: A Space Odyssey,tt0062622
62,575,3.0,2001: A Space Odyssey,tt0062622
62,582,3.5,2001: A Space Odyssey,tt0062622
62,588,3.0,2001: A Space Odyssey,tt0062622
62,603,5.0,2001: A Space Odyssey,tt0062622
62,607,3.5,2001: A Space Odyssey,tt0062622
62,616,3.0,2001: A Space Odyssey,tt0062622
62,633,3.0,2001: A Space Odyssey,tt0062622
62,640,5.0,2001: A Space Odyssey,tt0062622
62,641,4.0,2001: A Space Odyssey,tt0062622
62,650,5.0,2001: A Space Odyssey,tt0062622
62,654,4.5,2001: A Space Odyssey,tt0062622
62,658,5.0,2001: A Space Odyssey,tt0062622
62,659,3.0,2001: A Space Odyssey,tt0062622
62,665,3.0,2001: A Space Odyssey,tt0062622
110,2,4.0,Three Colors: Red,tt0111495
110,3,4.0,Three Colors: Red,tt0111495
110,7,5.0,Three Colors: Red,tt0111495
110,8,4.0,Three Colors: Red,tt0111495
110,13,4.0,Three Colors: Red,tt0111495
110,15,3.0,Three Colors: Red,tt0111495
110,19,3.0,Three Colors: Red,tt0111495
110,20,2.0,Three Colors: Red,tt0111495
110,23,3.5,Three Colors: Red,tt0111495
110,28,4.0,Three Colors: Red,tt0111495
110,30,5.0,Three Colors: Red,tt0111495
110,32,5.0,Three Colors: Red,tt0111495
110,34,4.0,Three Colors: Red,tt0111495
110,38,4.0,Three Colors: Red,tt0111495
110,39,5.0,Three Colors: Red,tt0111495
110,41,4.0,Three Colors: Red,tt0111495
110,42,4.0,Three Colors: Red,tt0111495
110,43,5.0,Three Colors: Red,tt0111495
110,47,5.0,Three Colors: Red,tt0111495
110,48,4.0,Three Colors: Red,tt0111495
110,50,4.0,Three Colors: Red,tt0111495
110,57,5.0,Three Colors: Red,tt0111495
110,64,4.0,Three Colors: Red,tt0111495
110,66,4.0,Three Colors: Red,tt0111495
110,67,5.0,Three Colors: Red,tt0111495
110,72,3.5,Three Colors: Red,tt0111495
110,73,4.0,Three Colors: Red,tt0111495
110,74,5.0,Three Colors: Red,tt0111495
110,77,3.5,Three Colors: Red,tt0111495
110,78,1.5,Three Colors: Red,tt0111495
110,82,5.0,Three Colors: Red,tt0111495
110,84,4.0,Three Colors: Red,tt0111495
110,85,5.0,Three Colors: Red,tt0111495
110,86,3.0,Three Colors: Red,tt0111495
110,89,5.0,Three Colors: Red,tt0111495
110,91,5.0,Three Colors: Red,tt0111495
110,92,5.0,Three Colors: Red,tt0111495
110,94,4.5,Three Colors: Red,tt0111495
110,97,1.0,Three Colors: Red,tt0111495
110,99,3.0,Three Colors: Red,tt0111495
110,104,4.5,Three Colors: Red,tt0111495
110,105,3.5,Three Colors: Red,tt0111495
110,108,3.0,Three Colors: Red,tt0111495
110,111,4.0,Three Colors: Red,tt0111495
110,119,5.0,Three Colors: Red,tt0111495
110,121,5.0,Three Colors: Red,tt0111495
110,124,5.0,Three Colors: Red,tt0111495
110,128,5.0,Three Colors: Red,tt0111495
110,130,3.0,Three Colors: Red,tt0111495
110,133,2.5,Three Colors: Red,tt0111495
110,134,3.0,Three Colors: Red,tt0111495
110,139,3.5,Three Colors: Red,tt0111495
110,145,4.0,Three Colors: Red,tt0111495
110,150,4.5,Three Colors: Red,tt0111495
110,151,4.0,Three Colors: Red,tt0111495
110,152,0.5,Three Colors: Red,tt0111495
110,153,3.0,Three Colors: Red,tt0111495
110,155,4.0,Three Colors: Red,tt0111495
110,159,4.0,Three Colors: Red,tt0111495
110,163,4.0,Three Colors: Red,tt0111495
110,164,3.0,Three Colors: Red,tt0111495
110,165,4.5,Three Colors: Red,tt0111495
110,168,3.0,Three Colors: Red,tt0111495
110,171,5.0,Three Colors: Red,tt0111495
110,178,3.5,Three Colors: Red,tt0111495
110,182,5.0,Three Colors: Red,tt0111495
110,185,4.0,Three Colors: Red,tt0111495
110,188,5.0,Three Colors: Red,tt0111495
110,191,3.0,Three Colors: Red,tt0111495
110,194,4.0,Three Colors: Red,tt0111495
110,195,3.0,Three Colors: Red,tt0111495
110,199,4.5,Three Colors: Red,tt0111495
110,200,3.5,Three Colors: Red,tt0111495
110,201,5.0,Three Colors: Red,tt0111495
110,205,3.0,Three Colors: Red,tt0111495
110,211,5.0,Three Colors: Red,tt0111495
110,212,5.0,Three Colors: Red,tt0111495
110,213,2.5,Three Colors: Red,tt0111495
110,214,5.0,Three Colors: Red,tt0111495
110,217,4.0,Three Colors: Red,tt0111495
110,220,4.0,Three Colors: Red,tt0111495
110,224,5.0,Three Colors: Red,tt0111495
110,225,4.0,Three Colors: Red,tt0111495
110,232,5.0,Three Colors: Red,tt0111495
110,235,2.5,Three Colors: Red,tt0111495
110,237,1.5,Three Colors: Red,tt0111495
110,242,5.0,Three Colors: Red,tt0111495
110,243,4.0,Three Colors: Red,tt0111495
110,244,3.5,Three Colors: Red,tt0111495
110,245,5.0,Three Colors: Red,tt0111495
110,247,5.0,Three Colors: Red,tt0111495
110,248,5.0,Three Colors: Red,tt0111495
110,251,4.0,Three Colors: Red,tt0111495
110,253,5.0,Three Colors: Red,tt0111495
110,257,1.5,Three Colors: Red,tt0111495
110,261,5.0,Three Colors: Red,tt0111495
110,262,3.0,Three Colors: Red,tt0111495
110,263,3.5,Three Colors: Red,tt0111495
110,268,4.5,Three Colors: Red,tt0111495
110,271,4.0,Three Colors: Red,tt0111495
110,275,5.0,Three Colors: Red,tt0111495
110,277,5.0,Three Colors: Red,tt0111495
110,279,4.0,Three Colors: Red,tt0111495
110,282,4.5,Three Colors: Red,tt0111495
110,285,5.0,Three Colors: Red,tt0111495
110,288,5.0,Three Colors: Red,tt0111495
110,292,4.0,Three Colors: Red,tt0111495
110,293,3.5,Three Colors: Red,tt0111495
110,294,3.0,Three Colors: Red,tt0111495
110,295,4.0,Three Colors: Red,tt0111495
110,300,5.0,Three Colors: Red,tt0111495
110,306,3.0,Three Colors: Red,tt0111495
110,311,3.0,Three Colors: Red,tt0111495
110,313,5.0,Three Colors: Red,tt0111495
110,319,4.0,Three Colors: Red,tt0111495
110,324,4.0,Three Colors: Red,tt0111495
110,328,4.0,Three Colors: Red,tt0111495
110,330,4.0,Three Colors: Red,tt0111495
110,338,3.0,Three Colors: Red,tt0111495
110,339,4.5,Three Colors: Red,tt0111495
110,344,4.0,Three Colors: Red,tt0111495
110,345,4.5,Three Colors: Red,tt0111495
110,346,2.0,Three Colors: Red,tt0111495
110,353,3.5,Three Colors: Red,tt0111495
110,355,4.0,Three Colors: Red,tt0111495
110,358,1.0,Three Colors: Red,tt0111495
110,363,1.0,Three Colors: Red,tt0111495
110,369,5.0,Three Colors: Red,tt0111495
110,370,4.0,Three Colors: Red,tt0111495
110,371,4.5,Three Colors: Red,tt0111495
110,375,3.0,Three Colors: Red,tt0111495
110,379,4.0,Three Colors: Red,tt0111495
110,380,5.0,Three Colors: Red,tt0111495
110,383,3.0,Three Colors: Red,tt0111495
110,384,4.5,Three Colors: Red,tt0111495
110,385,3.0,Three Colors: Red,tt0111495
110,388,5.0,Three Colors: Red,tt0111495
110,389,5.0,Three Colors: Red,tt0111495
110,390,3.0,Three Colors: Red,tt0111495
110,391,4.0,Three Colors: Red,tt0111495
110,394,2.5,Three Colors: Red,tt0111495
110,395,3.0,Three Colors: Red,tt0111495
110,396,3.0,Three Colors: Red,tt0111495
110,400,5.0,Three Colors: Red,tt0111495
110,405,2.0,Three Colors: Red,tt0111495
110,409,4.0,Three Colors: Red,tt0111495
110,410,5.0,Three Colors: Red,tt0111495
110,412,3.0,Three Colors: Red,tt0111495
110,415,5.0,Three Colors: Red,tt0111495
110,417,5.0,Three Colors: Red,tt0111495
110,421,5.0,Three Colors: Red,tt0111495
110,423,3.5,Three Colors: Red,tt0111495
110,430,4.0,Three Colors: Red,tt0111495
110,431,5.0,Three Colors: Red,tt0111495
110,440,5.0,Three Colors: Red,tt0111495
110,441,3.0,Three Colors: Red,tt0111495
110,442,4.5,Three Colors: Red,tt0111495
